134, 112
80, 46
44, 154
186, 52
208, 122
12, 76
96, 188
86, 116
102, 96
46, 14
44, 78
78, 88
148, 164
64, 176
118, 124
68, 26
66, 148
72, 38
36, 46
42, 94
36, 130
152, 42
82, 200
206, 52
118, 182
120, 96
76, 68
84, 140
114, 80
142, 104
106, 132
100, 114
50, 144
80, 36
80, 54
74, 180
44, 164
126, 100
60, 152
72, 52
202, 118
124, 120
214, 120
38, 100
130, 116
66, 40
208, 118
68, 22
76, 38
184, 54
